City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Axim,GH,2023-02-26 06:06:48,4.8699,-2.2405,80.06,88,100,7.85
295,Tatawin,TN,2023-02-26 06:06:35,32.9297,10.4518,54.18,42,62,20.33
296,Tessalit,ML,2023-02-26 06:02:15,20.1986,1.0114,65.82,21,71,8.5
297,Araguaina,BR,2023-02-26 06:06:49,-7.1911,-48.2072,72.27,93,54,2.53
298,Makat,KZ,2023-02-26 06:06:50,47.6469,53.3463,28.04,72,93,16.53
299,Kikwit,CD,2023-02-26 06:06:51,-5.041,18.8162,73.81,83,100,2.24
300,Potosi,BO,2023-02-26 06:06:51,-19.5836,-65.7531,47.46,69,94,1.81
301,Oshikango,NA,2023-02-26 06:06:52,-17.4,15.8833,71.56,57,97,6.11
302,Bharatpur,IN,2023-02-26 06:06:52,27.2167,77.4833,85.86,14,0,6.67
303,Rabo De Peixe,PT,2023-02-26 06:06:53,37.8,-25.5833,60.31,100,75,17.27
304,Kochubey,RU,2023-02-26 06:06:53,44.3861,46.5825,39.4,74,58,5.95
305,Martyush,RU,2023-02-26 06:06:54,56.4,61.8819,25.38,87,100,13.35
306,Karlshamn,SE,2023-02-26 06:06:54,56.1706,14.8619,25.29,77,4,10.58
307,Bridlington,GB,2023-02-26 06:06:55,54.0831,-0.1919,41.52,74,99,18.95
308,Forchheim,DE,2023-02-26 06:06:56,49.7175,11.0588,30.16,82,24,5.06
309,Likhoslavl,RU,2023-02-26 06:06:56,57.1275,35.464,32.18,99,100,7.43
310,Golynki,RU,2023-02-26 06:06:57,54.8696,31.3861,25.12,93,100,16.4
311,Plettenberg Bay,ZA,2023-02-26 06:06:57,-34.0527,23.3716,65.48,59,50,3.2
312,Kirovskiy,RU,2023-02-26 06:06:58,45.0917,133.5136,23.83,80,31,3.4
313,Zhanaozen,KZ,2023-02-26 06:06:59,43.3,52.8,36.12,44,84,23.13
314,Kazerun,IR,2023-02-26 06:06:59,29.6195,51.6541,70.63,26,99,3.02
315,Jasper,US,2023-02-26 06:07:00,37.2001,-94.3502,44.06,81,100,5.75
316,Beruwala,LK,2023-02-26 06:07:00,6.4788,79.9828,81.99,69,74,5.68
317,Eydhafushi,MV,2023-02-26 06:07:01,5.1033,73.0708,81.61,71,47,16.2
318,Mayumba,GA,2023-02-26 06:07:01,-3.432,10.6554,77.04,91,100,4.7
319,Buta,CD,2023-02-26 06:07:02,2.7858,24.73,79.54,54,77,2.57
320,Rancho Veloz,CU,2023-02-26 06:08:02,22.8806,-80.3917,71.19,76,0,9.8
321,Mananjary,MG,2023-02-26 06:08:03,-21.2167,48.3333,80.33,69,10,2.39
322,Kurchum,KZ,2023-02-26 06:08:04,48.5722,83.6542,14.31,81,8,3.6
323,Broceni,LV,2023-02-26 06:08:04,56.7,22.5333,24.3,82,100,11.92
324,Concepcion,CL,2023-02-26 06:08:01,-36.827,-73.0498,55.2,71,0,3.44
325,Bagaha,IN,2023-02-26 06:08:05,27.1,84.0833,81.72,21,0,5.7
326,Nalut,LY,2023-02-26 06:08:06,30.3333,10.85,52.54,37,21,7.94
327,Novomikhaylovskiy,RU,2023-02-26 06:08:07,44.2581,38.8578,50.52,61,100,20.94
328,Nargana,PA,2023-02-26 06:08:07,9.4428,-78.5906,77.32,83,83,15.17
329,Puri,IN,2023-02-26 06:08:08,19.8,85.85,86.52,58,0,8.95
330,Yantzaza,EC,2023-02-26 06:08:08,-3.8278,-78.7594,65.55,99,92,1.41
331,Praia,CV,2023-02-26 06:08:09,14.9215,-23.5087,66.74,77,40,12.66
332,Gazojak,TM,2023-02-26 06:08:10,41.1875,61.4036,38.07,40,0,14.76
333,Pizarro,CO,2023-02-26 06:08:10,4.9533,-77.366,74.73,92,41,2.57
334,Casa Nova,BR,2023-02-26 06:07:43,-9.4167,-41.1333,77.02,73,81,15.73
335,Nilopolis,BR,2023-02-26 06:08:11,-22.8075,-43.4139,81.66,74,20,3.44
336,Kattivakkam,IN,2023-02-26 06:08:12,13.2167,80.3167,87.89,51,21,11.32
337,Troitsko-Pechorsk,RU,2023-02-26 06:08:12,62.7084,56.1964,7.7,97,96,2.93
338,Kholmogory,RU,2023-02-26 06:08:13,64.2229,41.656,-0.67,100,100,2.91
339,Beira,MZ,2023-02-26 06:08:13,-19.8436,34.8389,77.9,87,95,4.21
340,Trincomalee,LK,2023-02-26 06:06:14,8.5711,81.2335,80.44,61,74,13.18
341,Khalkhal,IR,2023-02-26 06:08:15,37.6189,48.5258,37.26,66,29,5.5
342,Karatau,KZ,2023-02-26 06:08:15,43.1667,70.4667,27.88,87,100,9.86
343,Piacabucu,BR,2023-02-26 06:08:16,-10.4056,-36.4344,78.24,83,100,7.31
344,Bako,ET,2023-02-26 06:08:17,5.7833,36.5667,79.74,34,95,1.66
345,Nouadhibou,MR,2023-02-26 06:08:17,20.931,-17.0347,60.78,88,43,13.8
346,Pangody,RU,2023-02-26 06:08:18,65.85,74.4859,0.88,96,81,6.67
347,Vardo,NO,2023-02-26 06:08:18,70.3705,31.1107,17.58,79,40,21.85
348,Vuktyl,RU,2023-02-26 06:08:19,63.8567,57.3094,9.36,94,92,4.85
349,Batsfjord,NO,2023-02-26 06:08:20,70.6345,29.7185,24.73,58,20,17.27
350,Garissa,KE,2023-02-26 06:08:20,-0.4536,39.6401,80.6,63,32,7.52
351,Cockburn Town,TC,2023-02-26 06:08:21,21.4612,-71.1419,75.85,62,0,11.63
352,Yenagoa,NG,2023-02-26 06:08:21,4.9247,6.2642,76.5,92,85,3.0
353,Murgab,TM,2023-02-26 06:08:22,37.4966,61.9714,48.65,42,0,12.95
354,San Ramon,US,2023-02-26 06:08:22,37.7799,-121.978,45.82,84,100,5.75
355,Qasigiannguit,GL,2023-02-26 06:06:18,68.8193,-51.1922,5.25,94,100,5.48
356,Sorland,NO,2023-02-26 06:08:23,67.667,12.6934,40.86,87,100,22.62
357,Pemba,MZ,2023-02-26 06:08:24,-12.974,40.5178,77.2,90,100,5.59
358,Filadelfia,US,2023-02-26 06:06:19,39.9523,-75.1638,32.11,76,75,3.44
359,Oranjemund,NA,2023-02-26 06:08:25,-28.55,16.4333,60.48,89,12,7.27
360,Ocumare Del Tuy,VE,2023-02-26 06:08:26,10.1165,-66.7761,63.68,96,18,3.36
361,Kilindoni,TZ,2023-02-26 06:08:26,-7.9139,39.6668,82.02,74,87,11.86
362,Diego De Almagro,CL,2023-02-26 06:08:27,-26.3667,-70.05,61.72,65,0,1.39
363,Eyrarbakki,IS,2023-02-26 06:08:28,63.863,-21.1481,43.21,86,100,21.63
364,Escanaba,US,2023-02-26 06:08:28,45.7453,-87.0646,23.31,81,0,6.91
365,Mana,GF,2023-02-26 06:08:29,5.6592,-53.7767,75.02,90,100,6.78
366,Maragogi,BR,2023-02-26 06:08:30,-9.0122,-35.2225,77.34,83,100,6.89
367,Bentiu,SS,2023-02-26 06:08:30,9.2333,29.8333,85.73,13,30,6.22
368,Bandarbeyla,SO,2023-02-26 06:09:31,9.4942,50.8122,79.61,60,67,14.52
369,Ilhabela,BR,2023-02-26 06:09:31,-23.7781,-45.3581,77.56,86,100,3.85
370,Kontagora,NG,2023-02-26 06:09:32,10.3999,5.4695,73.92,17,75,4.81
371,Inirida,CO,2023-02-26 06:09:33,3.8653,-67.9239,75.02,85,92,2.77
372,Grand Gaube,MU,2023-02-26 06:09:33,-20.0064,57.6608,84.38,69,13,8.01
373,Lukulu,ZM,2023-02-26 06:09:34,-14.3707,23.242,64.85,93,100,3.87
374,Havoysund,NO,2023-02-26 06:09:34,70.9963,24.6622,28.63,94,100,18.16
375,Wanlaweyn,SO,2023-02-26 06:09:35,2.6185,44.8938,81.61,58,72,15.5
376,Chapais,CA,2023-02-26 06:09:35,49.7834,-74.8492,3.34,96,100,6.62
377,Jasdan,IN,2023-02-26 06:14:31,22.0333,71.2,84.96,20,1,6.96
378,Tarata,BO,2023-02-26 06:14:32,-17.6167,-66.0167,60.08,77,100,3.44
379,Joinville,BR,2023-02-26 06:14:33,-26.3044,-48.8456,72.32,84,57,2.53
380,Vestmannaeyjar,IS,2023-02-26 06:14:35,63.4427,-20.2734,46.15,82,100,21.79
381,Belle Glade,US,2023-02-26 06:14:36,26.6845,-80.6676,71.02,75,14,4.7
382,Vestmanna,FO,2023-02-26 06:14:37,62.1564,-7.1664,41.92,93,75,5.75
383,Dalbandin,PK,2023-02-26 06:14:38,28.8947,64.4101,72.66,25,100,10.51
384,Brokopondo,SR,2023-02-26 06:14:38,4.75,-55.1667,73.49,91,100,5.79
385,Thinadhoo,MV,2023-02-26 06:14:39,0.5333,72.9333,82.11,76,21,7.76
386,Houma,US,2023-02-26 06:14:40,29.5958,-90.7195,69.01,95,40,5.75
387,Monrovia,LR,2023-02-26 06:14:40,6.3005,-10.7969,76.77,91,100,8.37
388,San Francisco,US,2023-02-26 06:10:52,37.7749,-122.4194,47.39,82,40,5.01
389,Newtownards,GB,2023-02-26 06:14:41,54.5924,-5.6909,40.95,70,100,4.61
390,Mwinilunga,ZM,2023-02-26 06:14:42,-11.7358,24.4293,62.62,100,100,2.01
391,Kashi,CN,2023-02-26 06:14:42,39.4547,75.9797,47.91,29,100,2.15
392,Tibati,CM,2023-02-26 06:14:43,6.4667,12.6333,66.31,27,92,2.57
393,Sakaraha,MG,2023-02-26 06:14:43,-22.9,44.5333,81.27,61,53,4.12
394,Santa Cruz De Tenerife,ES,2023-02-26 06:14:44,28.4682,-16.2546,68.29,84,0,3.0
395,Dzilam Gonzalez,MX,2023-02-26 06:14:44,21.2833,-88.9333,70.59,77,0,6.71
396,Puerto Narino,CO,2023-02-26 06:14:45,-3.7703,-70.3831,72.39,97,100,2.21
397,Adrar,MR,2023-02-26 06:14:46,20.5022,-10.0711,58.41,34,89,8.97
398,Ancud,CL,2023-02-26 06:14:46,-41.8697,-73.8203,50.2,74,93,0.49
399,Mao,ES,2023-02-26 06:14:47,39.8885,4.2658,45.16,87,40,5.75
400,Srivardhan,IN,2023-02-26 06:14:47,18.0333,73.0167,89.13,26,1,7.81
401,Sambava,MG,2023-02-26 06:14:48,-14.2667,50.1667,80.98,71,80,6.71
402,Anloga,GH,2023-02-26 06:14:48,5.7947,0.8973,81.32,85,35,12.59
403,Pangnirtung,CA,2023-02-26 06:14:49,66.1451,-65.7125,-35.18,96,97,5.48
404,Horta,PT,2023-02-26 06:14:50,38.5333,-28.6333,62.02,94,100,28.01
405,Nanortalik,GL,2023-02-26 06:14:50,60.1432,-45.2371,11.62,86,99,13.58
406,Cruzeiro Do Oeste,BR,2023-02-26 06:14:51,-23.785,-53.0733,69.44,95,98,3.24
407,Piribebuy,PY,2023-02-26 06:14:51,-25.4833,-57.05,71.55,87,53,4.41
408,Krasnoarmeysk,RU,2023-02-26 06:14:52,51.0239,45.6969,32.07,90,99,17.83
409,Kayerkan,RU,2023-02-26 06:14:52,69.3497,87.7602,-15.48,62,76,4.29
410,Kemise,ET,2023-02-26 06:14:53,10.7167,39.8667,71.87,58,75,4.36
411,New Glasgow,CA,2023-02-26 06:14:54,45.5834,-62.6486,6.78,68,99,2.93
412,Primorsk,UA,2023-02-26 06:14:54,46.7348,36.3443,45.23,82,100,18.57
413,Henties Bay,NA,2023-02-26 06:14:55,-22.116,14.2845,64.04,83,47,6.85
414,Chiriqui Grande,PA,2023-02-26 06:14:55,8.95,-82.1167,71.8,88,96,3.58
415,Nicoya,CR,2023-02-26 06:15:56,10.1483,-85.452,73.26,72,39,10.6
416,La Libertad,EC,2023-02-26 06:15:57,-2.2333,-80.9,77.72,81,100,8.01
417,Astana,KZ,2023-02-26 06:15:57,51.1801,71.446,13.95,73,0,20.13
418,Amapa,BR,2023-02-26 06:15:58,1.0,-52.0,70.65,100,100,2.08
419,Ust-Kalmanka,RU,2023-02-26 06:15:59,52.1207,83.305,15.39,83,14,16.22
420,Baringo,KE,2023-02-26 06:15:59,0.4667,35.9667,79.9,40,18,3.38
421,Kindu,CD,2023-02-26 06:16:00,-2.95,25.95,72.84,93,100,1.41
422,General Pico,AR,2023-02-26 06:11:17,-35.6566,-63.7568,61.77,19,15,9.28
423,Kosa,RU,2023-02-26 06:16:01,59.9445,54.9977,18.14,94,94,4.83
424,Kedrovyy,RU,2023-02-26 06:16:01,56.1667,91.8167,19.81,86,99,12.88
425,Toul,FR,2023-02-26 06:16:02,48.6667,5.9167,32.05,86,20,5.75
426,Urengoy,RU,2023-02-26 06:16:02,65.9667,78.3667,3.65,94,86,8.68
427,Saint Anthony,US,2023-02-26 06:16:03,45.0205,-93.218,17.2,73,0,6.91
428,Cafarnaum,BR,2023-02-26 06:16:04,-11.6936,-41.4683,68.22,89,20,9.98
429,Mazagao,BR,2023-02-26 06:16:04,-0.115,-51.2894,77.05,98,100,2.89
430,Lodja,CD,2023-02-26 06:13:39,-3.4833,23.4333,73.6,77,100,2.06
431,Penzance,GB,2023-02-26 06:16:05,50.1186,-5.5371,34.48,80,7,17.92
432,Uruzgan,AF,2023-02-26 06:16:06,32.8333,66.0,55.9,39,27,1.36
433,Effingham,US,2023-02-26 06:16:07,32.3669,-81.3332,66.15,95,76,4.81
434,Kolyvan,RU,2023-02-26 06:16:07,55.3053,82.7391,8.22,85,68,14.2
435,Talara,PE,2023-02-26 06:16:08,-4.5772,-81.2719,76.28,85,100,11.03
436,Ciudad Bolivar,VE,2023-02-26 06:16:08,8.1222,-63.5497,74.14,74,87,11.72
437,Haileybury,CA,2023-02-26 06:16:09,47.449,-79.6373,14.58,94,100,7.67
438,Akdepe,TM,2023-02-26 06:16:10,42.0551,59.3788,35.69,31,4,16.11
439,Silopi,TR,2023-02-26 06:16:11,37.2497,42.4694,51.17,49,2,3.36
440,Yarada,IN,2023-02-26 06:16:11,17.65,83.2667,88.12,45,20,4.61
441,Tartagal,AR,2023-02-26 06:16:12,-22.5164,-63.8013,70.2,98,76,3.85
442,Koygorodok,RU,2023-02-26 06:16:12,60.445,50.9968,16.23,96,97,5.68
443,Richards Bay,ZA,2023-02-26 06:16:13,-28.783,32.0377,73.2,88,98,11.79
444,Muravlenko,RU,2023-02-26 06:16:13,63.7898,74.523,6.6,94,90,8.99
445,Campoverde,PE,2023-02-26 06:16:14,-8.4753,-74.8058,77.65,72,100,1.79
446,Tshela,CD,2023-02-26 06:16:15,-4.9833,12.9333,72.77,97,100,0.89
447,Mweka,CD,2023-02-26 06:16:15,-4.85,21.5667,71.04,91,100,1.19
448,Sindor,RU,2023-02-26 06:16:16,62.8629,51.8905,6.1,100,100,2.71
449,Marovoay,MG,2023-02-26 06:16:16,-16.1,46.6333,81.55,69,55,4.83
450,Ocher,RU,2023-02-26 06:16:17,57.8904,54.7202,27.36,94,100,11.48
451,Surab,PK,2023-02-26 06:16:17,28.4914,66.2585,62.73,22,100,2.35
452,Hornepayne,CA,2023-02-26 06:16:18,49.2138,-84.7705,13.96,97,100,1.86
453,Meridian,US,2023-02-26 06:16:19,43.6121,-116.3915,36.45,70,0,8.05
454,Palaiokomi,GR,2023-02-26 06:16:19,40.8667,23.9,57.69,89,100,8.57
455,Skibbereen,IE,2023-02-26 06:16:20,51.55,-9.2667,42.08,72,81,15.26
456,Husainabad,IN,2023-02-26 06:16:20,24.5333,84.0167,87.46,12,0,3.24
457,Kirkenes,NO,2023-02-26 06:16:21,69.7271,30.0458,11.35,85,40,5.75
458,Parral,MX,2023-02-26 06:13:38,26.9333,-105.6667,60.89,36,100,5.12
459,Van,TR,2023-02-26 06:16:22,38.4924,43.3831,33.15,75,20,2.3
460,Pionerskiy,RU,2023-02-26 06:16:23,54.9508,20.2275,31.84,72,100,24.09
461,Ocean City,US,2023-02-26 06:16:23,39.2776,-74.5746,34.05,85,96,3.0
462,Penalva,BR,2023-02-26 06:16:24,-3.2942,-45.1736,73.08,99,100,2.46
463,Pechora,RU,2023-02-26 06:16:24,65.1472,57.2244,6.12,96,92,4.88
464,Dunda,TZ,2023-02-26 06:17:25,-8.1167,34.25,69.51,86,100,1.63
465,Calvinia,ZA,2023-02-26 06:17:25,-31.4707,19.776,64.65,46,0,8.05
466,Marzuq,YE,2023-02-26 06:17:26,14.4,46.4667,76.51,22,7,6.67
467,Sembe,CG,2023-02-26 06:17:27,1.6481,14.5806,71.42,93,100,2.39
468,Payerne,CH,2023-02-26 06:17:27,46.822,6.9361,33.13,70,40,14.97
469,Caravelas,BR,2023-02-26 06:17:28,-17.7125,-39.2481,73.87,91,2,2.33
470,Port-Cartier,CA,2023-02-26 06:17:29,50.0334,-66.8654,-2.52,93,97,3.65
471,Ravar,IR,2023-02-26 06:17:29,31.2656,56.8055,61.88,31,26,2.55
472,Guarapari,BR,2023-02-26 06:17:30,-20.6667,-40.4975,75.88,89,46,9.93
473,Bolshaya Martynovka,RU,2023-02-26 06:17:30,47.271,41.6679,41.59,58,100,14.38
474,Khanpur,PK,2023-02-26 06:17:31,28.6453,70.6567,83.44,19,100,2.71
475,Manga,BF,2023-02-26 06:17:32,11.6636,-1.0731,78.15,17,60,2.89
476,Ambilobe,MG,2023-02-26 06:17:32,-13.2,49.05,82.31,70,54,2.48
477,Acarau,BR,2023-02-26 06:17:33,-2.8856,-40.12,76.42,88,99,8.57
478,Panjakent,TJ,2023-02-26 06:17:33,39.4952,67.6093,42.39,86,96,0.81
479,Chalisgaon,IN,2023-02-26 06:17:34,20.4667,75.0167,87.8,13,3,3.4
480,Jogbani,IN,2023-02-26 06:17:34,26.4167,87.25,84.2,27,0,6.6
481,Sept-Iles,CA,2023-02-26 06:17:35,50.2001,-66.3821,-2.2,71,100,5.75
482,Jumla,NP,2023-02-26 06:17:36,29.2747,82.1838,56.17,24,0,6.71
483,Heinola,FI,2023-02-26 06:17:36,61.2056,26.0381,15.01,93,56,8.84
484,Svetlogorsk,BY,2023-02-26 06:17:37,52.6333,29.7333,31.78,87,100,11.43
485,Villa Bruzual,VE,2023-02-26 06:17:37,9.3328,-69.1208,73.02,72,11,7.99
486,Saint-Francois,FR,2023-02-26 06:17:38,46.4154,3.9054,29.68,69,0,11.5
487,Puerto Baquerizo Moreno,EC,2023-02-26 06:17:38,-0.9,-89.6,76.24,85,86,4.85
488,Chimbote,PE,2023-02-26 06:17:39,-9.0853,-78.5783,72.46,83,98,5.88
489,Kargasok,RU,2023-02-26 06:17:39,59.0556,80.8572,10.71,86,92,11.21
490,Santiago,CL,2023-02-26 06:17:40,-33.4569,-70.6483,69.85,53,0,3.44
491,Hashtrud,IR,2023-02-26 06:17:40,37.4779,47.0508,30.34,83,30,1.45
492,Saint-Paul,RE,2023-02-26 06:17:41,-21.0096,55.2707,86.11,89,3,1.99
493,Pietarsaari,FI,2023-02-26 06:17:42,63.65,22.6833,10.89,97,57,4.47
494,Cap Malheureux,MU,2023-02-26 06:17:42,-19.9842,57.6142,84.47,69,12,7.0
495,Qaqortoq,GL,2023-02-26 06:17:43,60.7167,-46.0333,2.43,92,76,5.5
496,Bayir,TR,2023-02-26 06:17:43,37.2687,28.2167,52.32,88,68,9.46
497,Perpignan,FR,2023-02-26 06:17:44,42.75,2.75,44.82,68,75,18.41
498,New Milford,US,2023-02-26 06:17:44,40.9327,-74.0179,32.86,64,0,3.44
499,Mehamn,NO,2023-02-26 06:17:45,71.0357,27.8492,26.55,74,100,19.57
500,Asyut,EG,2023-02-26 06:17:45,27.181,31.1837,58.95,52,0,3.8
501,Nioki,CD,2023-02-26 06:17:46,-2.7167,17.6833,73.54,90,99,1.36
502,Kemin,KG,2023-02-26 06:17:46,42.7846,75.6892,34.68,76,68,2.46
503,Narovchat,RU,2023-02-26 06:17:47,53.8765,43.6946,35.04,97,100,21.12
504,Havre-Saint-Pierre,CA,2023-02-26 06:17:47,50.2334,-63.5986,3.2,69,0,4.61
505,Yining,CN,2023-02-26 06:17:48,29.0361,114.5636,57.36,34,29,3.33
506,Elizabeth City,US,2023-02-26 06:17:38,36.2946,-76.2511,44.62,95,100,14.97
507,Potsdam,DE,2023-02-26 06:13:30,52.3989,13.0657,33.19,85,72,1.99
508,Carora,VE,2023-02-26 06:17:49,10.1755,-70.0827,69.53,81,27,6.58
509,Puerto Del Rosario,ES,2023-02-26 06:17:50,28.5004,-13.8627,58.75,82,20,10.36
510,Gidam,IN,2023-02-26 06:17:50,18.9833,81.4,93.92,15,0,2.24
511,Timizart,DZ,2023-02-26 06:17:51,36.8,4.2667,42.78,82,38,7.11
512,Nossa Senhora Das Dores,BR,2023-02-26 06:17:51,-10.4917,-37.1933,72.9,92,100,2.73
513,Conceicao Do Araguaia,BR,2023-02-26 06:18:52,-8.2578,-49.2647,72.99,89,72,2.53
514,Halifax,CA,2023-02-26 06:15:28,44.6453,-63.5724,10.4,72,100,2.3
515,Neath,GB,2023-02-26 06:18:53,51.6632,-3.8044,38.03,84,5,9.8
516,Natal,BR,2023-02-26 06:18:54,-5.795,-35.2094,77.22,88,20,5.75
517,Stara Vyzhivka,UA,2023-02-26 06:18:54,51.4376,24.44,33.37,98,100,7.31
518,Luziania,BR,2023-02-26 06:16:06,-16.2525,-47.9503,69.49,89,85,1.45
519,Antofagasta,CL,2023-02-26 06:18:55,-23.65,-70.4,65.48,83,15,5.77
520,Desaguadero,PE,2023-02-26 06:18:56,-16.5656,-69.0417,46.94,72,95,3.02
521,Kudahuvadhoo,MV,2023-02-26 06:18:57,2.6708,72.8944,82.2,73,74,14.63
522,Ordubad,AZ,2023-02-26 06:18:57,38.9059,46.0234,44.51,58,10,6.93
523,Maragheh,IR,2023-02-26 06:18:58,37.3917,46.2398,43.07,57,40,4.61
524,Santa Vitoria Do Palmar,BR,2023-02-26 06:17:46,-33.5189,-53.3681,63.63,95,68,6.78
525,Santa Rosa,PH,2023-02-26 06:18:59,14.3122,121.1114,89.58,72,73,18.07
526,Nobres,BR,2023-02-26 06:18:59,-14.7203,-56.3275,73.67,86,86,2.48
527,Santa Isabel Do Rio Negro,BR,2023-02-26 06:19:00,-0.4139,-65.0192,73.24,99,100,3.24
528,Bambey,SN,2023-02-26 06:19:00,14.6955,-16.4493,63.9,64,63,10.18
529,Hualmay,PE,2023-02-26 06:19:01,-11.0964,-77.6139,72.39,83,100,4.79
530,Benghazi,LY,2023-02-26 06:19:02,32.1167,20.0667,61.95,36,77,27.42
531,Camacha,PT,2023-02-26 06:19:02,33.0833,-16.3333,58.42,77,20,16.11
532,Menton,FR,2023-02-26 06:19:03,43.7765,7.5044,52.54,88,73,5.61
533,Otjimbingwe,NA,2023-02-26 06:19:03,-22.35,16.1333,77.79,40,10,4.72
534,Dharchula,IN,2023-02-26 06:19:04,29.85,80.5333,70.65,23,4,7.67
535,Aromashevo,RU,2023-02-26 06:19:05,56.8602,68.6375,21.15,94,100,10.8
536,Totton,GB,2023-02-26 06:19:05,50.9188,-1.4904,36.01,88,3,1.99
537,Bosansko Grahovo,BA,2023-02-26 06:19:06,44.1794,16.3639,30.9,96,100,8.52
538,Kavaratti,IN,2023-02-26 06:19:07,10.5669,72.642,81.95,67,5,8.16
539,Lulea,SE,2023-02-26 06:19:07,65.5842,22.1547,21.27,100,100,2.3
540,Westport,US,2023-02-26 06:17:15,41.1415,-73.3579,29.17,93,0,3.44
541,Beyneu,KZ,2023-02-26 06:19:08,45.3167,55.2,34.29,37,100,21.54
542,Louis Trichardt,ZA,2023-02-26 06:19:09,-23.0439,29.9032,66.49,91,98,13.33
543,Yarim,YE,2023-02-26 06:19:09,14.298,44.3779,61.32,37,8,2.84
544,Arys,KZ,2023-02-26 06:19:10,42.4252,68.795,38.26,52,2,5.93
545,Ormara,PK,2023-02-26 06:19:10,25.2088,64.6357,75.34,64,5,9.08
546,Begoro,GH,2023-02-26 06:19:11,6.3871,-0.3774,69.46,84,79,4.18
547,Semnan,IR,2023-02-26 06:19:12,35.5729,53.3971,48.51,62,26,2.73
548,Reinosa,ES,2023-02-26 06:19:12,42.9996,-4.138,35.46,98,100,8.39
549,Amarkantak,IN,2023-02-26 06:19:13,22.6667,81.75,82.78,13,0,2.68
550,Onda,ES,2023-02-26 06:19:13,39.9667,-0.25,41.16,58,50,7.83
551,Okitipupa,NG,2023-02-26 06:19:14,6.5047,4.7839,76.01,97,60,1.68
552,Catamarca,AR,2023-02-26 06:19:14,-28.4696,-65.7852,76.77,64,27,1.99
553,Palmares,BR,2023-02-26 06:19:15,-8.6833,-35.5917,73.9,93,99,3.4
554,The Valley,AI,2023-02-26 06:19:04,18.217,-63.0578,76.1,69,21,16.24
555,Rio Grande,BR,2023-02-26 06:19:16,-32.035,-52.0986,60.94,87,50,11.81
556,Bhag,PK,2023-02-26 06:19:17,29.0415,67.8239,84.79,16,99,5.41
557,Orel-Izumrud,RU,2023-02-26 06:19:17,43.4583,39.9244,55.42,32,90,7.0
558,Carutapera,BR,2023-02-26 06:19:18,-1.195,-46.02,75.88,93,100,4.12
559,Alpena,US,2023-02-26 06:19:18,45.0617,-83.4327,29.1,81,100,9.22
560,Raduzhnyy,RU,2023-02-26 06:20:19,62.0961,77.475,11.98,90,100,10.58
561,Trapani,IT,2023-02-26 06:17:28,37.8333,12.6667,53.69,76,40,9.22
562,Seminole,US,2023-02-26 06:17:40,28.7086,-81.2081,70.2,79,0,8.05
563,Oksbol,DK,2023-02-26 06:20:20,55.6268,8.2876,30.31,80,5,11.99
564,Novoagansk,RU,2023-02-26 06:20:21,61.9449,76.6625,11.77,90,100,11.18
565,Mahibadhoo,MV,2023-02-26 06:20:21,3.7833,72.9667,82.0,69,71,17.52
566,Shelburne,CA,2023-02-26 06:20:22,44.0787,-80.2041,25.59,92,92,13.58
567,Camana,PE,2023-02-26 06:20:22,-16.6228,-72.7111,73.31,88,100,8.88
568,Visnes,NO,2023-02-26 06:20:23,59.3556,5.2242,31.21,74,88,5.75
569,Sompeta,IN,2023-02-26 06:20:24,18.9333,84.6,84.94,49,0,9.6
570,Warah,PK,2023-02-26 06:20:24,27.4481,67.7978,87.76,15,100,3.29
571,Manjacaze,MZ,2023-02-26 06:20:25,-24.7117,33.8828,74.32,92,100,9.17
572,Granville,AU,2023-02-26 06:20:25,-33.8333,151.0167,93.42,54,0,19.57
573,Koungou,YT,2023-02-26 06:20:26,-12.7336,45.2042,85.71,70,40,10.36
574,Birao,CF,2023-02-26 06:20:27,10.2849,22.7882,77.07,17,93,2.75
575,Havelock,US,2023-02-26 06:16:34,34.8791,-76.9013,48.15,88,100,3.0
576,Belomorsk,RU,2023-02-26 06:20:28,64.5232,34.7668,2.46,100,93,5.06
577,Sovetskiy,RU,2023-02-26 06:19:17,61.3614,63.5842,9.16,89,46,3.58
578,Alcaniz,ES,2023-02-26 06:20:29,41.05,-0.1333,42.82,66,100,25.21
579,Roald,NO,2023-02-26 06:20:29,62.5833,6.1333,40.75,87,100,10.36
580,Shubarkuduk,KZ,2023-02-26 06:20:30,49.1447,56.4872,24.08,84,100,15.17
